unique_id,Lexicalization,wh_type,Verb,Length,Matrix,Emb_subj,Wh1,Emb_verb,Emb2_subj,Wh2,Emb2_verb,Emb2_object,sentence
131102,31,adj,假装,long,心理学家想知道,大学生,,假装,保姆,为什么,讨好了,理发师,心理学家想知道大学生假装保姆为什么讨好了理发师。
131111,31,adj,害怕,short,心理学家想知道,大学生,为什么,害怕,保姆,,讨好了,理发师,心理学家想知道大学生为什么害怕保姆讨好了理发师。
131112,31,adj,害怕,long,心理学家想知道,大学生,,害怕,保姆,为什么,讨好了,理发师,心理学家想知道大学生害怕保姆为什么讨好了理发师。
131121,31,adj,感觉,short,心理学家想知道,大学生,为什么,感觉,保姆,,讨好了,理发师,心理学家想知道大学生为什么感觉保姆讨好了理发师。
131122,31,adj,感觉,long,心理学家想知道,大学生,,感觉,保姆,为什么,讨好了,理发师,心理学家想知道大学生感觉保姆为什么讨好了理发师。
131131,31,adj,认为,short,心理学家想知道,大学生,为什么,认为,保姆,,讨好了,理发师,心理学家想知道大学生为什么认为保姆讨好了理发师。
131132,31,adj,认为,long,心理学家想知道,大学生,,认为,保姆,为什么,讨好了,理发师,心理学家想知道大学生认为保姆为什么讨好了理发师。
131141,31,adj,写,short,心理学家想知道,大学生,为什么,写,保姆,,讨好了,理发师,心理学家想知道大学生为什么写保姆讨好了理发师。
131142,31,adj,写,long,心理学家想知道,大学生,,写,保姆,为什么,讨好了,理发师,心理学家想知道大学生写保姆为什么讨好了理发师。
132011,32,adj,说,short,助手想知道,军官,为什么,说,老师,,出卖了,水手,助手想知道军官为什么说老师出卖了水手。
132012,32,adj,说,long,助手想知道,军官,,说,老师,为什么,出卖了,水手,助手想知道军官说老师为什么出卖了水手。
132021,32,adj,觉得,short,助手想知道,军官,为什么,觉得,老师,,出卖了,水手,助手想知道军官为什么觉得老师出卖了水手。
132022,32,adj,觉得,long,助手想知道,军官,,觉得,老师,为什么,出卖了,水手,助手想知道军官觉得老师为什么出卖了水手。
132031,32,adj,希望,short,助手想知道,军官,为什么,希望,老师,,出卖了,水手,助手想知道军官为什么希望老师出卖了水手。
132032,32,adj,希望,long,助手想知道,军官,,希望,老师,为什么,出卖了,水手,助手想知道军官希望老师为什么出卖了水手。
132041,32,adj,说明,short,助手想知道,军官,为什么,说明,老师,,出卖了,水手,助手想知道军官为什么说明老师出卖了水手。
132042,32,adj,说明,long,助手想知道,军官,,说明,老师,为什么,出卖了,水手,助手想知道军官说明老师为什么出卖了水手。
132051,32,adj,想,short,助手想知道,军官,为什么,想,老师,,出卖了,水手,助手想知道军官为什么想老师出卖了水手。
132052,32,adj,想,long,助手想知道,军官,,想,老师,为什么,出卖了,水手,助手想知道军官想老师为什么出卖了水手。
132061,32,adj,怕,short,助手想知道,军官,为什么,怕,老师,,出卖了,水手,助手想知道军官为什么怕老师出卖了水手。
132062,32,adj,怕,long,助手想知道,军官,,怕,老师,为什么,出卖了,水手,助手想知道军官怕老师为什么出卖了水手。
132071,32,adj,喜欢,short,助手想知道,军官,为什么,喜欢,老师,,出卖了,水手,助手想知道军官为什么喜欢老师出卖了水手。
132072,32,adj,喜欢,long,助手想知道,军官,,喜欢,老师,为什么,出卖了,水手,助手想知道军官喜欢老师为什么出卖了水手。
132081,32,adj,记得,short,助手想知道,军官,为什么,记得,老师,,出卖了,水手,助手想知道军官为什么记得老师出卖了水手。
132082,32,adj,记得,long,助手想知道,军官,,记得,老师,为什么,出卖了,水手,助手想知道军官记得老师为什么出卖了水手。
132091,32,adj,猜,short,助手想知道,军官,为什么,猜,老师,,出卖了,水手,助手想知道军官为什么猜老师出卖了水手。
132092,32,adj,猜,long,助手想知道,军官,,猜,老师,为什么,出卖了,水手,助手想知道军官猜老师为什么出卖了水手。
132101,32,adj,假装,short,助手想知道,军官,为什么,假装,老师,,出卖了,水手,助手想知道军官为什么假装老师出卖了水手。
132102,32,adj,假装,long,助手想知道,军官,,假装,老师,为什么,出卖了,水手,助手想知道军官假装老师为什么出卖了水手。
132111,32,adj,害怕,short,助手想知道,军官,为什么,害怕,老师,,出卖了,水手,助手想知道军官为什么害怕老师出卖了水手。
132112,32,adj,害怕,long,助手想知道,军官,,害怕,老师,为什么,出卖了,水手,助手想知道军官害怕老师为什么出卖了水手。
132121,32,adj,感觉,short,助手想知道,军官,为什么,感觉,老师,,出卖了,水手,助手想知道军官为什么感觉老师出卖了水手。
132122,32,adj,感觉,long,助手想知道,军官,,感觉,老师,为什么,出卖了,水手,助手想知道军官感觉老师为什么出卖了水手。
132131,32,adj,认为,short,助手想知道,军官,为什么,认为,老师,,出卖了,水手,助手想知道军官为什么认为老师出卖了水手。
132132,32,adj,认为,long,助手想知道,军官,,认为,老师,为什么,出卖了,水手,助手想知道军官认为老师为什么出卖了水手。
132141,32,adj,写,short,助手想知道,军官,为什么,写,老师,,出卖了,水手,助手想知道军官为什么写老师出卖了水手。
132142,32,adj,写,long,助手想知道,军官,,写,老师,为什么,出卖了,水手,助手想知道军官写老师为什么出卖了水手。
217011,17,arg,说,short,会计想知道,演员,为什么,说,编辑,,邀请了,神父,会计想知道谁说编辑邀请了神父。
217012,17,arg,说,long,会计想知道,演员,,说,编辑,为什么,邀请了,神父,会计想知道演员说编辑邀请了谁。
217021,17,arg,觉得,short,会计想知道,演员,为什么,觉得,编辑,,邀请了,神父,会计想知道谁觉得编辑邀请了神父。
217022,17,arg,觉得,long,会计想知道,演员,,觉得,编辑,为什么,邀请了,神父,会计想知道演员觉得编辑邀请了谁。
217031,17,arg,希望,short,会计想知道,演员,为什么,希望,编辑,,邀请了,神父,会计想知道谁希望编辑邀请了神父。
217032,17,arg,希望,long,会计想知道,演员,,希望,编辑,为什么,邀请了,神父,会计想知道演员希望编辑邀请了谁。
217041,17,arg,说明,short,会计想知道,演员,为什么,说明,编辑,,邀请了,神父,会计想知道谁说明编辑邀请了神父。
217042,17,arg,说明,long,会计想知道,演员,,说明,编辑,为什么,邀请了,神父,会计想知道演员说明编辑邀请了谁。
217051,17,arg,想,short,会计想知道,演员,为什么,想,编辑,,邀请了,神父,会计想知道谁想编辑邀请了神父。
217052,17,arg,想,long,会计想知道,演员,,想,编辑,为什么,邀请了,神父,会计想知道演员想编辑邀请了谁。
217061,17,arg,怕,short,会计想知道,演员,为什么,怕,编辑,,邀请了,神父,会计想知道谁怕编辑邀请了神父。
217062,17,arg,怕,long,会计想知道,演员,,怕,编辑,为什么,邀请了,神父,会计想知道演员怕编辑邀请了谁。
217071,17,arg,喜欢,short,会计想知道,演员,为什么,喜欢,编辑,,邀请了,神父,会计想知道谁喜欢编辑邀请了神父。
217072,17,arg,喜欢,long,会计想知道,演员,,喜欢,编辑,为什么,邀请了,神父,会计想知道演员喜欢编辑邀请了谁。
217081,17,arg,记得,short,会计想知道,演员,为什么,记得,编辑,,邀请了,神父,会计想知道谁记得编辑邀请了神父。
217082,17,arg,记得,long,会计想知道,演员,,记得,编辑,为什么,邀请了,神父,会计想知道演员记得编辑邀请了谁。
217091,17,arg,猜,short,会计想知道,演员,为什么,猜,编辑,,邀请了,神父,会计想知道谁猜编辑邀请了神父。
217092,17,arg,猜,long,会计想知道,演员,,猜,编辑,为什么,邀请了,神父,会计想知道演员猜编辑邀请了谁。
217101,17,arg,假装,short,会计想知道,演员,为什么,假装,编辑,,邀请了,神父,会计想知道谁假装编辑邀请了神父。
217102,17,arg,假装,long,会计想知道,演员,,假装,编辑,为什么,邀请了,神父,会计想知道演员假装编辑邀请了谁。
217111,17,arg,害怕,short,会计想知道,演员,为什么,害怕,编辑,,邀请了,神父,会计想知道谁害怕编辑邀请了神父。
217112,17,arg,害怕,long,会计想知道,演员,,害怕,编辑,为什么,邀请了,神父,会计想知道演员害怕编辑邀请了谁。
217121,17,arg,感觉,short,会计想知道,演员,为什么,感觉,编辑,,邀请了,神父,会计想知道谁感觉编辑邀请了神父。
217122,17,arg,感觉,long,会计想知道,演员,,感觉,编辑,为什么,邀请了,神父,会计想知道演员感觉编辑邀请了谁。
217131,17,arg,认为,short,会计想知道,演员,为什么,认为,编辑,,邀请了,神父,会计想知道谁认为编辑邀请了神父。
217132,17,arg,认为,long,会计想知道,演员,,认为,编辑,为什么,邀请了,神父,会计想知道演员认为编辑邀请了谁。
217141,17,arg,写,short,会计想知道,演员,为什么,写,编辑,,邀请了,神父,会计想知道谁写编辑邀请了神父。
217142,17,arg,写,long,会计想知道,演员,,写,编辑,为什么,邀请了,神父,会计想知道演员写编辑邀请了谁。
218011,18,arg,说,short,船长想知道,建筑师,为什么,说,飞行员,,责备了,经济学家,船长想知道谁说飞行员责备了经济学家。
218012,18,arg,说,long,船长想知道,建筑师,,说,飞行员,为什么,责备了,经济学家,船长想知道建筑师说飞行员责备了谁。
218021,18,arg,觉得,short,船长想知道,建筑师,为什么,觉得,飞行员,,责备了,经济学家,船长想知道谁觉得飞行员责备了经济学家。
218022,18,arg,觉得,long,船长想知道,建筑师,,觉得,飞行员,为什么,责备了,经济学家,船长想知道建筑师觉得飞行员责备了谁。
218031,18,arg,希望,short,船长想知道,建筑师,为什么,希望,飞行员,,责备了,经济学家,船长想知道谁希望飞行员责备了经济学家。
218032,18,arg,希望,long,船长想知道,建筑师,,希望,飞行员,为什么,责备了,经济学家,船长想知道建筑师希望飞行员责备了谁。
218041,18,arg,说明,short,船长想知道,建筑师,为什么,说明,飞行员,,责备了,经济学家,船长想知道谁说明飞行员责备了经济学家。
218042,18,arg,说明,long,船长想知道,建筑师,,说明,飞行员,为什么,责备了,经济学家,船长想知道建筑师说明飞行员责备了谁。
218051,18,arg,想,short,船长想知道,建筑师,为什么,想,飞行员,,责备了,经济学家,船长想知道谁想飞行员责备了经济学家。
218052,18,arg,想,long,船长想知道,建筑师,,想,飞行员,为什么,责备了,经济学家,船长想知道建筑师想飞行员责备了谁。
218061,18,arg,怕,short,船长想知道,建筑师,为什么,怕,飞行员,,责备了,经济学家,船长想知道谁怕飞行员责备了经济学家。
218062,18,arg,怕,long,船长想知道,建筑师,,怕,飞行员,为什么,责备了,经济学家,船长想知道建筑师怕飞行员责备了谁。
218071,18,arg,喜欢,short,船长想知道,建筑师,为什么,喜欢,飞行员,,责备了,经济学家,船长想知道谁喜欢飞行员责备了经济学家。
218072,18,arg,喜欢,long,船长想知道,建筑师,,喜欢,飞行员,为什么,责备了,经济学家,船长想知道建筑师喜欢飞行员责备了谁。
218081,18,arg,记得,short,船长想知道,建筑师,为什么,记得,飞行员,,责备了,经济学家,船长想知道谁记得飞行员责备了经济学家。
218082,18,arg,记得,long,船长想知道,建筑师,,记得,飞行员,为什么,责备了,经济学家,船长想知道建筑师记得飞行员责备了谁。
218091,18,arg,猜,short,船长想知道,建筑师,为什么,猜,飞行员,,责备了,经济学家,船长想知道谁猜飞行员责备了经济学家。
218092,18,arg,猜,long,船长想知道,建筑师,,猜,飞行员,为什么,责备了,经济学家,船长想知道建筑师猜飞行员责备了谁。
218101,18,arg,假装,short,船长想知道,建筑师,为什么,假装,飞行员,,责备了,经济学家,船长想知道谁假装飞行员责备了经济学家。
218102,18,arg,假装,long,船长想知道,建筑师,,假装,飞行员,为什么,责备了,经济学家,船长想知道建筑师假装飞行员责备了谁。
218111,18,arg,害怕,short,船长想知道,建筑师,为什么,害怕,飞行员,,责备了,经济学家,船长想知道谁害怕飞行员责备了经济学家。
218112,18,arg,害怕,long,船长想知道,建筑师,,害怕,飞行员,为什么,责备了,经济学家,船长想知道建筑师害怕飞行员责备了谁。
218121,18,arg,感觉,short,船长想知道,建筑师,为什么,感觉,飞行员,,责备了,经济学家,船长想知道谁感觉飞行员责备了经济学家。
218122,18,arg,感觉,long,船长想知道,建筑师,,感觉,飞行员,为什么,责备了,经济学家,船长想知道建筑师感觉飞行员责备了谁。
218131,18,arg,认为,short,船长想知道,建筑师,为什么,认为,飞行员,,责备了,经济学家,船长想知道谁认为飞行员责备了经济学家。
218132,18,arg,认为,long,船长想知道,建筑师,,认为,飞行员,为什么,责备了,经济学家,船长想知道建筑师认为飞行员责备了谁。
218141,18,arg,写,short,船长想知道,建筑师,为什么,写,飞行员,,责备了,经济学家,船长想知道谁写飞行员责备了经济学家。
218142,18,arg,写,long,船长想知道,建筑师,,写,飞行员,为什么,责备了,经济学家,船长想知道建筑师写飞行员责备了谁。
219011,19,arg,说,short,牧师想知道,道士,为什么,说,和尚,,夸奖了,巫婆,牧师想知道谁说和尚夸奖了巫婆。
219012,19,arg,说,long,经理想知道,道士,,说,和尚,为什么,夸奖了,乞丐,经理想知道道士说和尚夸奖了谁。
219021,19,arg,觉得,short,经理想知道,道士,为什么,觉得,和尚,,夸奖了,乞丐,经理想知道谁觉得和尚夸奖了乞丐。
219022,19,arg,觉得,long,经理想知道,道士,,觉得,和尚,为什么,夸奖了,乞丐,经理想知道道士觉得和尚夸奖了谁。
219031,19,arg,希望,short,经理想知道,道士,为什么,希望,和尚,,夸奖了,乞丐,经理想知道谁希望和尚夸奖了乞丐。
219032,19,arg,希望,long,经理想知道,道士,,希望,和尚,为什么,夸奖了,乞丐,经理想知道道士希望和尚夸奖了谁。
219041,19,arg,说明,short,经理想知道,道士,为什么,说明,和尚,,夸奖了,乞丐,经理想知道谁说明和尚夸奖了乞丐。
219042,19,arg,说明,long,经理想知道,道士,,说明,和尚,为什么,夸奖了,乞丐,经理想知道道士说明和尚夸奖了谁。
219051,19,arg,想,short,经理想知道,道士,为什么,想,和尚,,夸奖了,乞丐,经理想知道谁想和尚夸奖了乞丐。
219052,19,arg,想,long,经理想知道,道士,,想,和尚,为什么,夸奖了,乞丐,经理想知道道士想和尚夸奖了谁。
219061,19,arg,怕,short,经理想知道,道士,为什么,怕,和尚,,夸奖了,乞丐,经理想知道谁怕和尚夸奖了乞丐。
219062,19,arg,怕,long,经理想知道,道士,,怕,和尚,为什么,夸奖了,乞丐,经理想知道道士怕和尚夸奖了谁。
219071,19,arg,喜欢,short,经理想知道,道士,为什么,喜欢,和尚,,夸奖了,乞丐,经理想知道谁喜欢和尚夸奖了乞丐。
219072,19,arg,喜欢,long,经理想知道,道士,,喜欢,和尚,为什么,夸奖了,乞丐,经理想知道道士喜欢和尚夸奖了谁。
219081,19,arg,记得,short,经理想知道,道士,为什么,记得,和尚,,夸奖了,乞丐,经理想知道谁记得和尚夸奖了乞丐。
219082,19,arg,记得,long,经理想知道,道士,,记得,和尚,为什么,夸奖了,乞丐,经理想知道道士记得和尚夸奖了谁。
219091,19,arg,猜,short,经理想知道,道士,为什么,猜,和尚,,夸奖了,乞丐,经理想知道谁猜和尚夸奖了乞丐。
219092,19,arg,猜,long,经理想知道,道士,,猜,和尚,为什么,夸奖了,乞丐,经理想知道道士猜和尚夸奖了谁。
219101,19,arg,假装,short,经理想知道,道士,为什么,假装,和尚,,夸奖了,乞丐,经理想知道谁假装和尚夸奖了乞丐。
219102,19,arg,假装,long,经理想知道,道士,,假装,和尚,为什么,夸奖了,乞丐,经理想知道道士假装和尚夸奖了谁。
219111,19,arg,害怕,short,经理想知道,道士,为什么,害怕,和尚,,夸奖了,乞丐,经理想知道谁害怕和尚夸奖了乞丐。
219112,19,arg,害怕,long,经理想知道,道士,,害怕,和尚,为什么,夸奖了,乞丐,经理想知道道士害怕和尚夸奖了谁。
219121,19,arg,感觉,short,经理想知道,道士,为什么,感觉,和尚,,夸奖了,乞丐,经理想知道谁感觉和尚夸奖了乞丐。
219122,19,arg,感觉,long,经理想知道,道士,,感觉,和尚,为什么,夸奖了,乞丐,经理想知道道士感觉和尚夸奖了谁。
219131,19,arg,认为,short,经理想知道,道士,为什么,认为,和尚,,夸奖了,乞丐,经理想知道谁认为和尚夸奖了乞丐。
219132,19,arg,认为,long,经理想知道,道士,,认为,和尚,为什么,夸奖了,乞丐,经理想知道道士认为和尚夸奖了谁。
219141,19,arg,写,short,经理想知道,道士,为什么,写,和尚,,夸奖了,乞丐,经理想知道谁写和尚夸奖了乞丐。
219142,19,arg,写,long,经理想知道,道士,,写,和尚,为什么,夸奖了,乞丐,经理想知道道士写和尚夸奖了谁。
220011,20,arg,说,short,售货员想知道,作曲家,为什么,说,摄影师,,指责了,心理医生,售货员想知道谁说摄影师指责了心理医生。
220012,20,arg,说,long,售货员想知道,作曲家,,说,摄影师,为什么,指责了,心理医生,售货员想知道作曲家说摄影师指责了谁。
220021,20,arg,觉得,short,售货员想知道,作曲家,为什么,觉得,摄影师,,指责了,心理医生,售货员想知道谁觉得摄影师指责了心理医生。
220022,20,arg,觉得,long,售货员想知道,作曲家,,觉得,摄影师,为什么,指责了,心理医生,售货员想知道作曲家觉得摄影师指责了谁。
220031,20,arg,希望,short,售货员想知道,作曲家,为什么,希望,摄影师,,指责了,心理医生,售货员想知道谁希望摄影师指责了心理医生。
220032,20,arg,希望,long,售货员想知道,作曲家,,希望,摄影师,为什么,指责了,心理医生,售货员想知道作曲家希望摄影师指责了谁。
220041,20,arg,说明,short,售货员想知道,作曲家,为什么,说明,摄影师,,指责了,心理医生,售货员想知道谁说明摄影师指责了心理医生。
220042,20,arg,说明,long,售货员想知道,作曲家,,说明,摄影师,为什么,指责了,心理医生,售货员想知道作曲家说明摄影师指责了谁。
220051,20,arg,想,short,售货员想知道,作曲家,为什么,想,摄影师,,指责了,心理医生,售货员想知道谁想摄影师指责了心理医生。
220052,20,arg,想,long,售货员想知道,作曲家,,想,摄影师,为什么,指责了,心理医生,售货员想知道作曲家想摄影师指责了谁。
220061,20,arg,怕,short,售货员想知道,作曲家,为什么,怕,摄影师,,指责了,心理医生,售货员想知道谁怕摄影师指责了心理医生。
220062,20,arg,怕,long,售货员想知道,作曲家,,怕,摄影师,为什么,指责了,心理医生,售货员想知道作曲家怕摄影师指责了谁。
220071,20,arg,喜欢,short,售货员想知道,作曲家,为什么,喜欢,摄影师,,指责了,心理医生,售货员想知道谁喜欢摄影师指责了心理医生。
220072,20,arg,喜欢,long,售货员想知道,作曲家,,喜欢,摄影师,为什么,指责了,心理医生,售货员想知道作曲家喜欢摄影师指责了谁。
220081,20,arg,记得,short,售货员想知道,作曲家,为什么,记得,摄影师,,指责了,心理医生,售货员想知道谁记得摄影师指责了心理医生。
220082,20,arg,记得,long,售货员想知道,作曲家,,记得,摄影师,为什么,指责了,心理医生,售货员想知道作曲家记得摄影师指责了谁。
220091,20,arg,猜,short,售货员想知道,作曲家,为什么,猜,摄影师,,指责了,心理医生,售货员想知道谁猜摄影师指责了心理医生。
220092,20,arg,猜,long,售货员想知道,作曲家,,猜,摄影师,为什么,指责了,心理医生,售货员想知道作曲家猜摄影师指责了谁。
220101,20,arg,假装,short,售货员想知道,作曲家,为什么,假装,摄影师,,指责了,心理医生,售货员想知道谁假装摄影师指责了心理医生。
220102,20,arg,假装,long,售货员想知道,作曲家,,假装,摄影师,为什么,指责了,心理医生,售货员想知道作曲家假装摄影师指责了谁。
220111,20,arg,害怕,short,售货员想知道,作曲家,为什么,害怕,摄影师,,指责了,心理医生,售货员想知道谁害怕摄影师指责了心理医生。
220112,20,arg,害怕,long,售货员想知道,作曲家,,害怕,摄影师,为什么,指责了,心理医生,售货员想知道作曲家害怕摄影师指责了谁。
220121,20,arg,感觉,short,售货员想知道,作曲家,为什么,感觉,摄影师,,指责了,心理医生,售货员想知道谁感觉摄影师指责了心理医生。
220122,20,arg,感觉,long,售货员想知道,作曲家,,感觉,摄影师,为什么,指责了,心理医生,售货员想知道作曲家感觉摄影师指责了谁。
220131,20,arg,认为,short,售货员想知道,作曲家,为什么,认为,摄影师,,指责了,心理医生,售货员想知道谁认为摄影师指责了心理医生。
220132,20,arg,认为,long,售货员想知道,作曲家,,认为,摄影师,为什么,指责了,心理医生,售货员想知道作曲家认为摄影师指责了谁。
220141,20,arg,写,short,售货员想知道,作曲家,为什么,写,摄影师,,指责了,心理医生,售货员想知道谁写摄影师指责了心理医生。
220142,20,arg,写,long,售货员想知道,作曲家,,写,摄影师,为什么,指责了,心理医生,售货员想知道作曲家写摄影师指责了谁。
221011,21,arg,说,short,省长想知道,药剂师,为什么,说,小报记者,,采访了,税务员,省长想知道谁说小报记者采访了税务员。
221012,21,arg,说,long,省长想知道,药剂师,,说,小报记者,为什么,采访了,税务员,省长想知道药剂师说小报记者采访了谁。
221021,21,arg,觉得,short,省长想知道,药剂师,为什么,觉得,小报记者,,采访了,税务员,省长想知道谁觉得小报记者采访了税务员。
221022,21,arg,觉得,long,省长想知道,药剂师,,觉得,小报记者,为什么,采访了,税务员,省长想知道药剂师觉得小报记者采访了谁。
221031,21,arg,希望,short,省长想知道,药剂师,为什么,希望,小报记者,,采访了,税务员,省长想知道谁希望小报记者采访了税务员。
221032,21,arg,希望,long,省长想知道,药剂师,,希望,小报记者,为什么,采访了,税务员,省长想知道药剂师希望小报记者采访了谁。
221041,21,arg,说明,short,省长想知道,药剂师,为什么,说明,小报记者,,采访了,税务员,省长想知道谁说明小报记者采访了税务员。
221042,21,arg,说明,long,省长想知道,药剂师,,说明,小报记者,为什么,采访了,税务员,省长想知道药剂师说明小报记者采访了谁。
221051,21,arg,想,short,省长想知道,药剂师,为什么,想,小报记者,,采访了,税务员,省长想知道谁想小报记者采访了税务员。
221052,21,arg,想,long,省长想知道,药剂师,,想,小报记者,为什么,采访了,税务员,省长想知道药剂师想小报记者采访了谁。
221061,21,arg,怕,short,省长想知道,药剂师,为什么,怕,小报记者,,采访了,税务员,省长想知道谁怕小报记者采访了税务员。
221062,21,arg,怕,long,省长想知道,药剂师,,怕,小报记者,为什么,采访了,税务员,省长想知道药剂师怕小报记者采访了谁。
221071,21,arg,喜欢,short,省长想知道,药剂师,为什么,喜欢,小报记者,,采访了,税务员,省长想知道谁喜欢小报记者采访了税务员。
221072,21,arg,喜欢,long,省长想知道,药剂师,,喜欢,小报记者,为什么,采访了,税务员,省长想知道药剂师喜欢小报记者采访了谁。
221081,21,arg,记得,short,省长想知道,药剂师,为什么,记得,小报记者,,采访了,税务员,省长想知道谁记得小报记者采访了税务员。
221082,21,arg,记得,long,省长想知道,药剂师,,记得,小报记者,为什么,采访了,税务员,省长想知道药剂师记得小报记者采访了谁。
221091,21,arg,猜,short,省长想知道,药剂师,为什么,猜,小报记者,,采访了,税务员,省长想知道谁猜小报记者采访了税务员。
221092,21,arg,猜,long,省长想知道,药剂师,,猜,小报记者,为什么,采访了,税务员,省长想知道药剂师猜小报记者采访了谁。
221101,21,arg,假装,short,省长想知道,药剂师,为什么,假装,小报记者,,采访了,税务员,省长想知道谁假装小报记者采访了税务员。
221102,21,arg,假装,long,省长想知道,药剂师,,假装,小报记者,为什么,采访了,税务员,省长想知道药剂师假装小报记者采访了谁。
221111,21,arg,害怕,short,省长想知道,药剂师,为什么,害怕,小报记者,,采访了,税务员,省长想知道谁害怕小报记者采访了税务员。
221112,21,arg,害怕,long,省长想知道,药剂师,,害怕,小报记者,为什么,采访了,税务员,省长想知道药剂师害怕小报记者采访了谁。
221121,21,arg,感觉,short,省长想知道,药剂师,为什么,感觉,小报记者,,采访了,税务员,省长想知道谁感觉小报记者采访了税务员。
221122,21,arg,感觉,long,省长想知道,药剂师,,感觉,小报记者,为什么,采访了,税务员,省长想知道药剂师感觉小报记者采访了谁。
221131,21,arg,认为,short,省长想知道,药剂师,为什么,认为,小报记者,,采访了,税务员,省长想知道谁认为小报记者采访了税务员。
221132,21,arg,认为,long,省长想知道,药剂师,,认为,小报记者,为什么,采访了,税务员,省长想知道药剂师认为小报记者采访了谁。
221141,21,arg,写,short,省长想知道,药剂师,为什么,写,小报记者,,采访了,税务员,省长想知道谁写小报记者采访了税务员。
221142,21,arg,写,long,省长想知道,药剂师,,写,小报记者,为什么,采访了,税务员,省长想知道药剂师写小报记者采访了谁。
222011,22,arg,说,short,顾问想知道,外交官,为什么,说,生物学家,,嘲讽了,哲学家,顾问想知道谁说生物学家嘲讽了哲学家。
222012,22,arg,说,long,顾问想知道,外交官,,说,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官说生物学家嘲讽了谁。
222021,22,arg,觉得,short,顾问想知道,外交官,为什么,觉得,生物学家,,嘲讽了,哲学家,顾问想知道谁觉得生物学家嘲讽了哲学家。
222022,22,arg,觉得,long,顾问想知道,外交官,,觉得,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官觉得生物学家嘲讽了谁。
222031,22,arg,希望,short,顾问想知道,外交官,为什么,希望,生物学家,,嘲讽了,哲学家,顾问想知道谁希望生物学家嘲讽了哲学家。
222032,22,arg,希望,long,顾问想知道,外交官,,希望,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官希望生物学家嘲讽了谁。
222041,22,arg,说明,short,顾问想知道,外交官,为什么,说明,生物学家,,嘲讽了,哲学家,顾问想知道谁说明生物学家嘲讽了哲学家。
222042,22,arg,说明,long,顾问想知道,外交官,,说明,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官说明生物学家嘲讽了谁。
222051,22,arg,想,short,顾问想知道,外交官,为什么,想,生物学家,,嘲讽了,哲学家,顾问想知道谁想生物学家嘲讽了哲学家。
222052,22,arg,想,long,顾问想知道,外交官,,想,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官想生物学家嘲讽了谁。
222061,22,arg,怕,short,顾问想知道,外交官,为什么,怕,生物学家,,嘲讽了,哲学家,顾问想知道谁怕生物学家嘲讽了哲学家。
222062,22,arg,怕,long,顾问想知道,外交官,,怕,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官怕生物学家嘲讽了谁。
222071,22,arg,喜欢,short,顾问想知道,外交官,为什么,喜欢,生物学家,,嘲讽了,哲学家,顾问想知道谁喜欢生物学家嘲讽了哲学家。
222072,22,arg,喜欢,long,顾问想知道,外交官,,喜欢,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官喜欢生物学家嘲讽了谁。
222081,22,arg,记得,short,顾问想知道,外交官,为什么,记得,生物学家,,嘲讽了,哲学家,顾问想知道谁记得生物学家嘲讽了哲学家。
222082,22,arg,记得,long,顾问想知道,外交官,,记得,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官记得生物学家嘲讽了谁。
222091,22,arg,猜,short,顾问想知道,外交官,为什么,猜,生物学家,,嘲讽了,哲学家,顾问想知道谁猜生物学家嘲讽了哲学家。
222092,22,arg,猜,long,顾问想知道,外交官,,猜,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官猜生物学家嘲讽了谁。
222101,22,arg,假装,short,顾问想知道,外交官,为什么,假装,生物学家,,嘲讽了,哲学家,顾问想知道谁假装生物学家嘲讽了哲学家。
222102,22,arg,假装,long,顾问想知道,外交官,,假装,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官假装生物学家嘲讽了谁。
222111,22,arg,害怕,short,顾问想知道,外交官,为什么,害怕,生物学家,,嘲讽了,哲学家,顾问想知道谁害怕生物学家嘲讽了哲学家。
222112,22,arg,害怕,long,顾问想知道,外交官,,害怕,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官害怕生物学家嘲讽了谁。
222121,22,arg,感觉,short,顾问想知道,外交官,为什么,感觉,生物学家,,嘲讽了,哲学家,顾问想知道谁感觉生物学家嘲讽了哲学家。
222122,22,arg,感觉,long,顾问想知道,外交官,,感觉,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官感觉生物学家嘲讽了谁。
222131,22,arg,认为,short,顾问想知道,外交官,为什么,认为,生物学家,,嘲讽了,哲学家,顾问想知道谁认为生物学家嘲讽了哲学家。
222132,22,arg,认为,long,顾问想知道,外交官,,认为,生物学家,为什么,嘲讽了,哲学家,顾问想知道外交官认为生物学家嘲讽了谁。
222141,22,arg,写,short,顾问想知道,外交官,为什么,写,生物学家,,嘲讽了,哲学家,顾问想知道谁写生物学家嘲讽了哲学家。
