workerid,proliferate.condition,condition_alt,condition_cop,condition_gram,condition_loc,conj1,conj2,first_response_value,item_number,item_type,predicate,response,sentence_id,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
151,condition1,,plural,gram,,those economists,those statisticians,,12,,analyzing the market trends,0.98,1208,44,,[],23,Yes,I have no further comments.,2,2,$1 ,Male,English,No,Chrome,Mac,800,1280,7.111783333,
105,condition1,,,filler_bad,,,,,202,,,0.18,9202,44,,[],42,Yes,,4,1,$2.00 ,Female,English,,Chrome,Windows,1080,1920,15.85965,
226,condition1,,singular,gram,,Hank,Pedro,,24,,taking care of the babies,0.71,2407,44,,[],29,Yes,No comments ,3,2,$2.00 ,Male,English,No problems,Chrome,Windows,900,1600,12.31618333,
161,condition1,,singular,gram,,Peter,Noah,,15,,handling the legal documents,0.97,1507,44,,[],59,Yes,,2,2,1.4,Female,English,N/A,Chrome,Windows,768,1366,10.81226667,
148,condition1,no_alt,singular,ungram,incongruent,Hank,those parents,,24,,taking care of the babies,0.72,2402,44,,[],26,Yes,,4,1,sure,Other,English,no,Chrome,Windows,720,1280,11.2596,
99,condition1,,,filler_good,,,,,119,,,0.57,9119,44,,[],31,Yes,,3,1,$10.00 ,Female,english,no,Firefox,Windows,864,1536,8.27655,
225,condition1,,plural,gram,,these engineers,those electricians,,8,,fixing the wiring issues,0.65,808,44,,[],31,Yes,,4,1,,Male,English,No,Firefox,Windows,1080,3840,3.05315,
160,condition1,,singular,gram,,Bill,Kim,,17,,attending to the patients,1,1707,44,,[],37,Yes,,3,1,$2 ,Female,English,,Chrome,Windows,768,1366,7.225766667,
82,condition1,,,filler_good,,,,,116,,,1,9116,44,,[],39,Yes,n/a,3,0,4 dollars,Male,English,no,Chrome,Windows,768,1360,10.09015,
37,condition1,,,filler_bad,,,,,204,,,0.02,9204,44,,[],29,Yes,,2,1,2.5,Male,English,,Chrome,Windows,1080,1920,7.6438,
163,condition1,,plural,gram,,those babysitters,those parents,,24,,taking care of the babies,0.26,2408,44,,[],37,Yes,"Everything was clear and understood, thank you.",1,2,2.15 USD,Male,English,No,Chrome,Windows,1080,1920,5.4598,
209,condition1,,plural,gram,,these professors,those students,,2,,drafting the important email,0.98,208,44,,[],47,Yes,No,3,1,2,Male,English,no,Chrome,Mac,900,1440,6.122416667,
78,condition1,alt,singular,ungram,incongruent,these girls,those boys,,1,,interviewing the movie star,0.33,105,44,,[],40,Yes,,2,1,?,Female,English ,No,Chrome,Linux,854,384,8.462016667,
146,condition1,,,filler_good,,,,,113,,,1,9113,44,,[],44,Yes,,2,-1,2,Male,English,No,Chrome,Windows,1080,1920,8.651516667,
172,condition1,,,filler_bad,,,,,217,,,0.02,9217,44,,[],48,Yes,interesting task,4,2,2,Female,english,none,Chrome,Windows,864,1536,19.81928333,
162,condition1,alt,singular,ungram,incongruent,those astronomers,these photographers,,16,,recording the solar eclipse,0.47,1605,44,,[],30,Yes,N/A,4,1,$5 ,Male,English,No.,Chrome,Windows,720,1280,4.942316667,
216,condition1,,singular,gram,,Brian,Jamaal,,9,,creating the fashion collection,0.6,907,44,,[],29,Yes,,3,1,$4 ,Female,English,No,Chrome,Windows,720,1280,5.538983333,
179,condition1,,singular,gram,,John,Mary,,1,,interviewing the movie star,0.57,107,44,,[],38,Yes,,2,1,This pay is fine,Female,English,No problems,Chrome,Windows,1080,1920,13.46866667,
58,condition1,,,filler_bad,,,,,201,,,0.08,9201,44,,[],29,Yes,,3,2,1,Male,ENglish,,Chrome,Windows,800,1280,5.932316667,
120,condition1,,,filler_bad,,,,,220,,,0,9220,44,,[],21,Yes,,2,2,1.5,Female,English,no,Chrome,Mac,900,1440,4.9765,
35,condition1,,plural,gram,,those librarians,those volunteers,,20,,sorting the books,0.85,2008,44,,[],29,Yes,,1,2,2,Female,English,No.,Chrome,Windows,864,1536,15.72606667,
186,condition1,,,filler_bad,,,,,220,,,0,9220,44,,[],34,Yes,,3,1,$2.00 ,Male,English,,Chrome,Windows,864,1536,4.137616667,
247,condition1,,,filler_good,,,,,108,,,0.76,9108,44,,[],30,Yes,,3,1,,Male,English,,Chrome,Windows,900,1440,11.49265,
46,condition1,,,filler_bad,,,,,215,,,0,9215,44,,[],24,Yes,"It would be nice to see how many sentences there are, so I can keep track for next time.",3,1,$2 ,Male,English,No,Chrome,Windows,938,1923,5.879866667,
126,condition1,,,filler_good,,,,,119,,,0.7,9119,44,,[],27,Yes,,4,1,1,Male,English,No problems,Chrome,Windows,1329,2560,9.159333333,
89,condition1,no_alt,singular,ungram,congruent,those editors,Zeynab,,14,,proofreading the manuscripts,0.6,1404,44,,[],39,Yes,,3,2,1.25,Female,english,No.,Chrome,Windows,768,1366,5.095216667,
128,condition1,,,filler_bad,,,,,205,,,0.23,9205,44,,[],53,Yes,,3,1,,Male,english,,Chrome,Windows,942,1921,6.612316667,
144,condition1,,,filler_good,,,,,111,,,0.99,9111,44,,[],43,Yes,"I need to look up rules about is/are when it's an either statement including multiple groups, some of which may include a collective, whereas others may be a single person. I know I didn't apply any such rules consistently here, not that I was supposed to be thinking about rules.",4,2,2,Male,English,no,Chrome,Windows,1080,1920,11.91711667,
27,condition1,,plural,gram,,those graduate students,these research assistants,,7,,conducting the experiments,0.95,708,44,,[],64,Yes,,1,1,,Female,English,No,Chrome,Windows,1080,1920,9.995016667,
209,condition1,,,filler_bad,,,,,205,,,0.35,9205,44,,[],44,Yes,,3,1,3,Male,English,,Firefox,Windows,864,1536,34.42165,
70,condition1,,plural,gram,,those administrators,these teachers,,11,,making the admission decisions,0.68,1108,44,,[],41,Yes,,2,2,2,Female,English,,Chrome,Windows,768,1366,24.82533333,
31,condition1,alt,plural,ungram,incongruent,Juan,Antonio,,11,,making the admission decisions,0.72,1106,44,,[],28,Yes,,4,1,$2 ,Male,English,n/a,Chrome,Mac,900,1440,5.586883333,
19,condition1,alt,plural,ungram,incongruent,Hank,Pedro,,24,,taking care of the babies,0.8,2406,44,,[],25,Yes,,1,2,the price listed,Male,english,no,Chrome,Windows,1080,1920,7.751516667,
153,condition1,,plural,gram,,these engineers,those electricians,,8,,fixing the wiring issues,0.38,808,44,,[],36,Yes,,4,1,2,Male,ENGLISH,NO,Chrome,Windows,768,1366,4.589083333,
21,condition1,no_alt,singular,ungram,incongruent,Hasan,those volunteers,,20,,sorting the books,1,2002,44,,[],19,Yes,,2,1,1.59,Male,English,,Chrome,Windows,1080,1920,14.76395,
63,condition1,,singular,gram,,Melissa,Patrick,,8,,fixing the wiring issues,0.95,807,44,,[],49,Yes,,3,1,5,Female,English,no,Chrome,Windows,864,1536,9.42725,
192,condition1,,,filler_good,,,,,103,,,1,9103,44,,[],30,No,,1,1,N/A,Male,English,,Chrome,Windows,768,1366,8.50205,
134,condition1,,plural,gram,,those graduate students,these research assistants,,7,,conducting the experiments,1,708,44,,[],37,Yes,no comments,1,1,1.59,Male,English,No,Chrome,Windows,768,1366,10.2412,
38,condition1,,,filler_good,,,,,113,,,0.92,9113,44,,[],25,Yes,"It was a fun task, would love to do more in the future",1,2,around $2,Male,English,,Firefox,Windows,1080,1920,13.0317,
64,condition1,,,filler_bad,,,,,207,,,0.48,9207,44,,[],19,Yes,,2,1,$3 ,Female,English,no,Chrome,Windows,720,1280,8.232266667,
133,condition1,,,filler_good,,,,,117,,,1,9117,44,,[],53,Yes,"I enjoyed this experiment very much. It was not too long, so thank you. ",2,2,Whatever the agreed price is.,Female,English,No,Chrome,Mac,900,1440,8.53615,
56,condition1,,singular,gram,,Jimmy,Carlos,,18,,building the tree house,0.65,1807,44,,[],37,Yes,Thank you!,3,2,2,Male,English,No,Chrome,Mac,1120,1792,7.0166,
219,condition1,,plural,gram,,those secretaries,those editors,,14,,proofreading the manuscripts,0.21,1408,44,,[],34,Yes,,2,1,2.5,Male,English,,Chrome,Windows,1080,1920,5.5592,
182,condition1,no_alt,singular,ungram,congruent,those statisticians,Krishna,,12,,analyzing the market trends,0.52,1204,44,,[],19,Yes,Enjoyed this study.,2,2,Yes,Male,English ,No,Chrome,Linux,883,412,7.238716667,
212,condition1,,,filler_bad,,,,,209,,,0,9209,44,,[],54,Yes,,2,1,$3.00 ,Male,English,no,Chrome,Windows,864,1536,9.888883333,
250,condition1,,,filler_good,,,,,118,,,0.97,9118,44,,[],33,Yes,,3,1,$2 ,Female,English,NO,Chrome,Mac,900,1440,7.5664,
67,condition1,,,filler_bad,,,,,213,,,0.02,9213,44,,[],53,Yes,none at this time,3,1,2,Male,English,none,Chrome,Windows,768,1366,9.661516667,
197,condition1,,,filler_good,,,,,117,,,0.97,9117,44,,[],25,Yes,,2,1,$3.00 ,Female,English,,Chrome,Windows,768,1366,8.225416667,
143,condition1,,,filler_good,,,,,109,,,0.6,9109,44,,[],23,Yes,,3,1,1,Female,English,,Safari,Mac,1120,1792,9.262616667,
23,condition1,no_alt,singular,ungram,incongruent,Fatima,these research assistants,,7,,conducting the experiments,0.84,702,44,,[],61,Yes,None,3,1,$1 ,Female,English,No,Chrome,Windows,1080,1920,6.269683333,
249,condition1,no_alt,plural,ungram,incongruent,those electricians,Melissa,,8,,fixing the wiring issues,0.88,803,44,,[],30,Yes,,3,1,$2 ,Female,English,No,Chrome,Mac,900,1440,7.340633333,
117,condition1,,,filler_bad,,,,,204,,,0.04,9204,44,,[],25,Yes,,1,1,$2 ,Male,English,No,Chrome,Windows,1080,1920,7.556383333,
87,condition1,,plural,gram,,those librarians,those volunteers,,20,,sorting the books,0.97,2008,44,,[],59,Yes,,4,1,$2.00 ,Female,English,no,Chrome,Mac,900,1440,8.364483333,
115,condition1,alt,plural,ungram,incongruent,Hasan,Yuki,,20,,sorting the books,0.98,2006,44,,[],67,Yes,"It was a fun little study, I enjoyed it.",3,2,3,Female,English,None,Chrome,Windows,1080,1920,10.94585,
48,condition1,,,filler_bad,,,,,208,,,0,9208,44,,[],25,Yes,,2,1,Fair enough,Male,English,No,Chrome,Windows,1080,1920,11.92745,
152,condition1,,singular,gram,,Krishna,Amir,,12,,analyzing the market trends,0.98,1207,44,,[],56,Yes,,3,2,1.25,Female,English,none,Chrome,Windows,715,1270,8.05375,
184,condition1,no_alt,plural,ungram,incongruent,those nurses,Bill,,17,,attending to the patients,0.87,1703,44,,[],43,Yes,It would be interesting to see how people respond to reading these sentences vs hearing them spoken. ,3,2,0.75,Female,english,none,Firefox,Windows,1080,1920,11.00188333,
136,condition1,,,filler_good,,,,,111,,,0.96,9111,44,,[],52,Yes,,3,2,5,Female,English,There were some spelling errors.,Chrome,Windows,768,1366,7.6913,
173,condition1,,,filler_good,,,,,108,,,0.98,9108,44,,[],34,Yes,,2,1,1.5,Female,English,No,Chrome,Mac,900,1440,6.865866667,
211,condition1,alt,singular,ungram,incongruent,those managers,those staff members,,10,,writting the end-of-year report,0.29,1005,44,,[],66,Yes,,2,1,1.23,Female,English,,Chrome,Windows,720,1280,5.13715,
42,condition1,,,filler_good,,,,,106,,,0.99,9106,44,,[],22,Yes,,3,2,1.5,Female,English,No,Chrome,Windows,1110,1664,6.45565,
114,condition1,,,filler_bad,,,,,220,,,0,9220,44,,[],20,Yes,,2,1,$2.50 ,Male,English,no,Chrome,Windows,1080,1920,5.679166667,
131,condition1,,,filler_good,,,,,114,,,0.99,9114,44,,[],48,Yes,,2,1,0.5,Male,English,no,Chrome,Windows,864,1536,8.631616667,
149,condition1,,,filler_good,,,,,106,,,0.99,9106,44,,[],62,Yes,,3,2,1.5,Female,English,,Chrome,Windows,864,1536,9.01705,
84,condition1,,singular,gram,,Alex,Noah,,16,,recording the solar eclipse,0.89,1607,44,,[],47,Yes,,3,2,2,Female,English,None,Chrome,Windows,768,1366,15.07186667,
188,condition1,,,filler_good,,,,,118,,,1,9118,44,,[],54,Yes,,1,1,5,Male,English,No,Chrome,Windows,1080,1920,47.96863333,
33,condition1,,plural,gram,,those trainers,those atheletes,,23,,working out at the gym,1,2308,44,,[],34,Yes,,2,2,1.5,Female,English,No,Chrome,Windows,864,1536,5.133416667,
198,condition1,,,filler_bad,,,,,216,,,0.12,9216,44,,[],74,Yes,IT WAS STRAIGHT FORWARD.,3,2,1,Male,ENGLISH,NONE,Chrome,Mac,800,1280,11.95055,
121,condition1,,,filler_bad,,,,,207,,,0.22,9207,44,,[],25,Yes,Thank you!,2,2,$2 ,Male,English,nope,Safari,Mac,900,1440,5.85305,
196,condition1,,,filler_good,,,,,102,,,0.67,9102,44,,[],44,Yes,none right now,2,2,2,Male,English,no,Chrome,Windows,1080,1920,8.177683333,
124,condition1,,,filler_good,,,,,114,,,0.99,9114,44,,[],39,Yes,,2,1,1.5,Female,English,no,Chrome,Windows,768,1366,5.641,
164,condition1,,,filler_good,,,,,105,,,1,9105,44,,[],37,Yes,,3,1,2,Male,English,no,Chrome,Windows,1200,1920,16.9322,
231,condition1,,,filler_bad,,,,,201,,,0.02,9201,44,,[],27,Yes,,1,2,$1.50 ,Female,English,No,Firefox,Windows,1080,1920,6.582733333,
54,condition1,alt,plural,ungram,incongruent,Jimmy,Carlos,,18,,building the tree house,1,1806,44,,[],24,Yes,,2,1,2.25,Female,English,,Chrome,Windows,1080,1920,7.870166667,
90,condition1,,,filler_good,,,,,104,,,1,9104,44,,[],44,Yes,,3,1,3.5,Female,English,No,Chrome,Windows,900,1600,8.4422,
214,condition1,alt,singular,ungram,incongruent,those economists,those statisticians,,12,,analyzing the market trends,0.49,1205,44,,[],66,Yes,"It was interesting, though not that challenging.",2,2,$2.00 ,Female,English,No.,Chrome,Linux,800,1280,7.597833333,
202,condition1,,,filler_good,,,,,107,,,0.9,9107,44,,[],30,Yes,,3,2,,Female,English,no,Chrome,Windows,720,1280,6.989933333,
95,condition1,,singular,gram,,Hanako,George,,4,,reparing the truck engine,1,407,44,,[],30,Yes,"Simple, easy, and loved the progress bar. I dislike studies without a progress bar.",1,2,$2 ,Male,English,No,Chrome,Windows,1080,1920,20.36038333,
93,condition1,,,filler_bad,,,,,218,,,0.12,9218,44,,[],37,Yes,,2,1,$2 ,Male,English,No,Chrome,Windows,1080,1920,6.396833333,
140,condition1,alt,singular,ungram,incongruent,these girls,those boys,,1,,interviewing the movie star,0.72,105,44,,[],35,Yes,Good luck with your research! :),1,1,1.25 USD,Male,English,No issues.,Chrome,Linux,1440,2560,9.9585,
201,condition1,,,filler_good,,,,,110,,,0.8,9110,45,,[],33,Yes,,4,1,,Male,English,,Chrome,Windows,864,1536,5.582983333,
125,condition1,,singular,gram,,Hanako,George,,4,,reparing the truck engine,0.07,407,45,,[],43,Yes,,3,1,,Female,English,no,Chrome,Windows,1080,1920,6.568666667,
39,condition1,,,filler_good,,,,,110,,,0.98,9110,45,,[],68,Yes,,4,2,2,Male,English,no,Safari,Mac,900,1440,7.774416667,
106,condition1,no_alt,plural,ungram,congruent,Fatima,these research assistants,,7,,conducting the experiments,1,701,45,,[],66,Yes,"Two sentences contain typos or misspellings, so I considered them unacceptable on that basis alone.",4,2,,Female,English,No,Chrome,Windows,768,1366,13.11136667,
254,condition1,alt,plural,ungram,incongruent,Harry,Ahmad,,3,,investigating the crime scene,0.59,306,45,,[],26,Yes,,3,1,3$,Female,English,no,Chrome,Mac,800,1280,7.587566667,
204,condition1,,,filler_bad,,,,,206,,,0,9206,45,,[],30,Yes,,2,1,"
$2",Female,English,no,Chrome,Windows,1080,1920,11.13466667,
176,condition1,,,filler_bad,,,,,210,,,0.02,9210,45,,[],50,Yes,,2,2,2,Female,english,no,Chrome,Windows,864,1536,5.987516667,
194,condition1,alt,singular,ungram,incongruent,those carpenters,those kids,,18,,building the tree house,0.03,1805,45,,[],61,Yes,"None, thank you",1,2,yes could be more,Female,English,no,Safari,Mac,900,1440,6.49805,
43,condition1,,singular,gram,,Ellen,Ali,,23,,working out at the gym,0.26,2307,45,,[],35,Yes,,2,1,,Female,English,No,Chrome,Windows,720,1280,6.680933333,
36,condition1,,plural,gram,,those secretaries,those editors,,14,,proofreading the manuscripts,1,1408,45,,[],24,Yes,,-1,-1,,Female,English,No,Chrome,Mac,900,1440,5.319983333,
237,condition1,,plural,gram,,those trainers,those atheletes,,23,,working out at the gym,0.88,2308,45,,[],35,Yes,,3,1,"Yes, 100%",Male,English,,Chrome,Windows,1080,1920,6.0397,
132,condition1,no_alt,singular,ungram,incongruent,Hanako,those mechanics,,4,,reparing the truck engine,0.47,402,45,,[],56,Yes,THANK YOU!  Good luck with your research.,2,2,3,Female,English,None that I noticed,Chrome,Windows,750,1334,15.27865,
135,condition1,,,filler_good,,,,,113,,,0.97,9113,45,,[],44,Yes,,3,2,yes,Female,English,no,Chrome,Windows,864,1536,8.665233333,
203,condition1,alt,plural,ungram,incongruent,David,Joan,,6,,fixing the leaking pipe,0.81,606,45,,[],29,Yes,,3,1,what was advertised,Female,english,no problems,Chrome,Mac,900,1440,6.959516667,
185,condition1,,,filler_good,,,,,116,,,0.98,9116,45,,[],20,Yes,,2,2,$2 ,Female,English,,Chrome,Windows,720,1280,7.26825,
88,condition1,,,filler_bad,,,,,214,,,0.23,9214,45,,[],39,Yes,,2,2,1,Female,english,,Chrome,Windows,1080,1920,5.2453,
119,condition1,,,filler_good,,,,,104,,,0.77,9104,45,,[],30,Yes,,1,1,,Female,English,,Chrome,Windows,864,1536,9.756883333,
193,condition1,,,filler_good,,,,,112,,,0.99,9112,45,,[],21,Yes,N/A,1,1,$15 /hr,Female,English,No,Chrome,Mac,900,1440,5.41845,
118,condition1,alt,singular,ungram,incongruent,those sculptors,those painters,,21,,using the art studio,0.74,2105,45,,[],18,Yes,,2,2,$2 ,Male,English,,Chrome,Mac,900,1440,6.290283333,
100,condition1,,singular,gram,,Mateo,Lin,,13,,designing the building's layout,0.95,1307,45,,[],52,Yes,,3,2,2.25,Male,English,,Firefox,Linux,1080,1920,6.154333333,
73,condition1,alt,singular,ungram,incongruent,those librarians,those volunteers,,20,,sorting the books,0.06,2005,45,,[],69,Yes,There were hardly any partially good or bad sentences. Most were clearly fine of just wrong.,3,1,$2 ,Female,English,,Chrome,Windows,1080,1920,9.26155,
138,condition1,alt,singular,ungram,incongruent,those trainers,those atheletes,,23,,working out at the gym,0,2305,45,,[],26,Yes,,2,1,4,Female,English,No issues that I could see,Chrome,Windows,1440,2560,25.43175,
220,condition1,,,filler_good,,,,,111,,,0.95,9111,45,,[],25,Yes,,4,1,2,Female,English,No,Chrome,Windows,864,1536,5.409066667,
227,condition1,,,filler_good,,,,,115,,,0.97,9115,45,,[],48,Yes,Nothing that stands out. Was clear and no issues.,2,1,1.25,Female,English,No issues,Firefox,Mac,832,1280,7.7025,
69,condition1,no_alt,singular,ungram,incongruent,Hasan,those volunteers,,20,,sorting the books,0.23,2002,45,,[],24,Yes,,1,1,$2.00 ,Male,English,No,Firefox,Windows,1080,1920,6.43895,
51,condition1,,plural,gram,,these girls,those boys,,1,,interviewing the movie star,0.98,108,45,,[],32,Yes,,1,1,The posted amount.,Male,English,Nope,Firefox,Mac,1008,1613,5.093183333,
253,condition1,,plural,gram,,those sculptors,those painters,,21,,using the art studio,0.73,2108,45,,[],29,Yes,,2,-1,,Female,English,,Firefox,Windows,1080,1920,5.15365,
83,condition1,alt,plural,ungram,incongruent,Jimmy,Carlos,,18,,building the tree house,0.88,1806,45,,[],38,Yes,,2,1,2,Female,English,,Chrome,Windows,768,1366,5.20235,
109,condition1,,,filler_good,,,,,101,,,0.98,9101,45,,[],47,Yes,Everything worked great,2,1,1.75,Male,English,No,Chrome,Windows,864,1536,6.013333333,
116,condition1,,,filler_bad,,,,,214,,,0.02,9214,45,,[],58,Yes,"I know the rules for either/both, but in some cases I think both 'is' or 'are' feel ok",3,1,$3.00 ,Other,English,,Firefox,Windows,684,1216,11.18725,
79,condition1,,,filler_good,,,,,115,,,0.99,9115,45,,[],42,Yes,,2,1,2,Female,english,,Chrome,Mac,800,1280,4.2573,
199,condition1,,,filler_good,,,,,107,,,0.97,9107,45,,[],67,Yes,It is interesting as I completely understand the fact that grammar does not have to be technically correct to be perfectly acceptable.  ,3,2,2,Female,English ,No,Chrome,Windows,864,1536,10.7318,
195,condition1,,,filler_bad,,,,,206,,,0.08,9206,45,,[],34,Yes,,3,2,$2 ,Male,english,no,Firefox,Mac,1152,2048,8.540283333,
55,condition1,,,filler_bad,,,,,202,,,0.15,9202,45,,[],29,Yes,none,2,1,1.5,Male,english,no,Chrome,Windows,864,1536,11.66823333,
129,condition1,,singular,gram,,Juan,Antonio,,11,,making the admission decisions,0.98,1107,45,,[],33,Yes,,1,1,1.59,Male,English,no,Firefox,Windows,768,1366,4.087033333,
218,condition1,,singular,gram,,Alex,Noah,,16,,recording the solar eclipse,0.76,1607,45,,[],52,Yes,Thank you for having me take part in this experiment. ,2,2,Yes,Female,English,No there weren't any issues with the experiment.,Chrome,Windows,960,1536,7.030283333,
53,condition1,,,filler_good,,,,,103,,,1,9103,45,,[],35,Yes,,2,2,$5 ,Female,English,No,Chrome,Mac,900,1440,8.991433333,
230,condition1,,,filler_good,,,,,118,,,0.99,9118,45,,[],52,Yes,,2,1,2,Female,English,no,Chrome,Windows,864,1536,20.39621667,
20,condition1,,,filler_bad,,,,,212,,,0.01,9212,45,,[],40,Yes,,4,1,,Female,English,No,Chrome,Windows,864,1536,6.904416667,
208,condition1,,,filler_good,,,,,118,,,0.98,9118,45,,[],47,Yes,,3,2,1.5,Female,english,no,Chrome,Windows,768,1366,6.31655,
190,condition1,,,filler_bad,,,,,208,,,0.09,9208,45,,[],73,Yes,,4,0,3,Female,english,no,Chrome,Windows,720,1280,17.2492,
207,condition1,,,filler_good,,,,,110,,,0.82,9110,45,,[],27,Yes,,4,1,2 USD,Male,English,no,Chrome,Windows,942,1927,4.603116667,
101,condition1,,,filler_good,,,,,118,,,1,9118,45,,[],23,Yes,,3,1,,Female,English,,Chrome,Mac,900,1440,5.823666667,
222,condition1,,singular,gram,,Melissa,Patrick,,8,,fixing the wiring issues,0.55,807,45,,[],39,Yes,,3,2,$1.25 ,Female,English,,Chrome,Mac,1080,1920,7.3148,
181,condition1,,,filler_bad,,,,,202,,,0.01,9202,45,,[],50,Yes,,2,1,2,Female,english,no,Firefox,Windows,1080,1920,7.2093,
57,condition1,,,filler_bad,,,,,206,,,0.12,9206,45,,[],24,Yes,,3,2,1.5,Male,English,I experienced no problems.,Chrome,Windows,864,1536,7.166316667,
156,condition1,,,filler_bad,,,,,212,,,0,9212,45,,[],43,Yes,,3,1,$1.50 ,Male,English,No,Firefox,Windows,1080,1920,7.37015,
238,condition1,,,filler_bad,,,,,206,,,0,9206,45,,[],57,Yes,,3,1,,Female,English,no,Chrome,Windows,720,1280,8.485933333,
68,condition1,no_alt,plural,ungram,incongruent,those lawyers,Peter,,15,,handling the legal documents,0.89,1503,45,,[],30,Yes,N/A,4,2,$2 ,Male,English,No.,Chrome,Windows,1080,1920,7.3494,
235,condition1,alt,singular,ungram,incongruent,those carpenters,those kids,,18,,building the tree house,0.8,1805,45,,[],27,No,,2,2,1,Male,English,No,Chrome,Windows,864,1536,4.077666667,
62,condition1,alt,singular,ungram,incongruent,those art students,those illustrators,,25,,sketching the concept art,0.99,2505,45,,[],32,Yes,none,2,1,$2.00 ,Male,english,no,Chrome,Windows,720,1280,19.46551667,
81,condition1,alt,plural,ungram,incongruent,Thomas,Maria,,19,,sewing the dresses,0.85,1906,45,,[],21,Yes,,1,2,yes,Male,English,,Chrome,Windows,900,1600,4.374616667,
150,condition1,,,filler_good,,,,,114,,,0.96,9114,45,,[],34,Yes,,2,2,$250 ,Female,english,no,Chrome,Windows,768,1366,9.14545,
240,condition1,alt,plural,ungram,incongruent,Lydia,Liam,,21,,using the art studio,1,2106,45,,[],31,Yes,Well put together experiment! I enjoyed it a lot.,2,2,$2 ,Female,English,"No, there weren't any problems or bugs in the experiment.",Chrome,Windows,900,1440,7.87825,
104,condition1,,,filler_good,,,,,115,,,1,9115,45,,[],37,Yes,,4,1,,Male,English,None,Chrome,Linux,720,1280,5.984683333,
236,condition1,,,filler_bad,,,,,219,,,0.04,9219,45,,[],56,Yes,I like tasks that involve language. ,2,2,1.25,Female,English,no,Chrome,Windows,864,1536,5.56325,
142,condition1,,,filler_good,,,,,120,,,0.67,9120,45,,[],21,Yes,,3,2,2,Female,English,no,Safari,Mac,900,1440,7.679566667,
167,condition1,,,filler_good,,,,,115,,,0.97,9115,45,,[],40,Yes,none,3,1,2 dollars,Female,english,no,Chrome,Windows,720,1280,8.421366667,
232,condition1,alt,plural,ungram,incongruent,Harry,Ahmad,,3,,investigating the crime scene,0.91,306,45,,[],20,Yes,,2,1,$1.50 ,Female,English,no,Chrome,Windows,720,1280,6.293066667,
52,condition1,alt,plural,ungram,incongruent,Krishna,Amir,,12,,analyzing the market trends,0.98,1206,45,,[],58,Yes,,3,1,1.5,Female,English,no issues,Chrome,Windows,900,1600,7.644666667,
205,condition1,alt,plural,ungram,incongruent,Ellen,Ali,,23,,working out at the gym,0.48,2306,45,,[],37,Yes,"This task was interesting.  It reminds us that English is a complicated language, and the written rules are rigid in contrast to the way it's naturally spoken. ",2,2,$10.00 ,Female,English,No. ,Safari,Mac,832,1280,16.43178333,
15,condition1,alt,singular,ungram,incongruent,these cooks,those children,,5,,preparing dinner,0.15,505,45,,[],26,Yes,,4,2,0.5,Female,English,,Chrome,Windows,1200,1920,4.72615,
85,condition1,,,filler_bad,,,,,218,,,0.01,9218,45,,[],58,Yes,Interesting study! Thank you!,3,2,1.75,Female,English,No,Chrome,Mac,800,1280,16.27555,
244,condition1,,,filler_bad,,,,,211,,,0.25,9211,45,,[],22,Yes,,2,1,,Male,English,No,Chrome,Windows,864,1536,5.898583333,
86,condition1,,,filler_bad,,,,,201,,,1,9201,45,,[],33,Yes,,3,0,$5 ,Male,English,,Chrome,Windows,1440,2560,5.862383333,
65,condition1,,,filler_bad,,,,,217,,,0.12,9217,45,,[],25,Yes,I had a hard time deciding what to do with passive voice sentences but did decide that they are generally acceptable in spoken (and often written) English. ,3,1,$1 ,Female,English,,Chrome,Mac,900,1440,7.136333333,
75,condition1,,singular,gram,,Ellen,Ali,,23,,working out at the gym,0.25,2307,45,,[],64,Yes,"Interesting survey, curious how most other participants did, and whether or not they are native English speakers.",2,2,2.5,Female,English,no,Chrome,Windows,768,1366,8.6314,
96,condition1,,,filler_good,,,,,111,,,0.98,9111,45,,[],52,Yes,,2,2,yes,Male,english,no,Chrome,Windows,720,1280,8.349066667,
50,condition1,alt,singular,ungram,incongruent,those managers,those staff members,,10,,writting the end-of-year report,0.37,1005,45,,[],36,Yes,,3,1,$2.00 ,Male,English,No,Chrome,Windows,1080,1920,28.28523333,
29,condition1,,,filler_bad,,,,,213,,,0.02,9213,45,,[],44,Yes,,4,1,$2.00 ,Female,English,No,Firefox,Windows,720,1280,8.723066667,
40,condition1,,,filler_good,,,,,117,,,1,9117,45,,[],60,Yes,,1,2,2,Female,,,Chrome,Linux,730,1300,7.12215,
252,condition1,,,filler_bad,,,,,201,,,0.01,9201,45,,[],66,Yes,"I love the English language and I'm always interested in grammar, spelling, and proper sentence construction.  This was the most enjoyable study I've even taken.  Thank you.",1,2,$1.00 ,Female,English,No,Chrome,Windows,439,781,15.72525,
76,condition1,,plural,gram,,those trainers,those atheletes,,23,,working out at the gym,0.99,2308,45,,[],58,Yes,Go gently - dwell in beauty.,2,2,,Male,English,,Chrome,Windows,768,1366,9.762566667,
166,condition1,,singular,gram,,Peter,Noah,,15,,handling the legal documents,0.99,1507,45,,[],38,Yes,Interesting study. Thanks!,1,2,1.59,Female,English,No problems or bugs. ,Chrome,Windows,1080,1920,9.581333333,
