workerid,proliferate.condition,condition_alt,condition_cop,condition_gram,condition_loc,conj1,conj2,first_response_value,item_number,item_type,predicate,response,sentence_id,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
11,condition1,,,filler_good,,,,,105,,,0.71,9105,51,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,plural,ungram,incongruent,Jimmy,Carlos,,18,,building the tree house,0.72,1806,52,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_bad,,,,,210,,,0.09,9210,53,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,alt,singular,ungram,incongruent,these drivers,those mechanics,,4,,reparing the truck engine,0.31,405,54,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
11,condition1,,,filler_good,,,,,104,,,0.64,9104,55,,[],44,Yes,,3,2,$3,Male,English,,Chrome,Windows,1080,1920,8.714266666666667,
9,condition1,,,,,,,,practice_good,practice_good,,0.96,,0,0,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,,,,,,practice_bad,practice_bad,,0.02,,0,0,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,202,,,0.02,9202,1,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,116,,,0.95,9116,2,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,plural,ungram,incongruent,Peter,Noah,,15,,handling the legal documents,0.83,1506,3,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,no_alt,plural,ungram,incongruent,those children,Lisa,,5,,preparing dinner,0.82,503,4,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,plural,gram,,these housekeepers,those plumbers,,6,,fixing the leaking pipe,0.87,608,5,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,singular,ungram,incongruent,these stylists,those designers,,9,,creating the fashion collection,0.02,905,6,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,102,,,0.99,9102,7,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,209,,,0,9209,8,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,106,,,0.97,9106,9,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,204,,,0.82,9204,10,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,singular,gram,,Juan,Antonio,,11,,making the admission decisions,0.82,1107,11,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,107,,,0.99,9107,12,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,no_alt,plural,ungram,incongruent,these research assistants,Fatima,,7,,conducting the experiments,0.8,703,13,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,111,,,0.94,9111,14,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,plural,gram,,those managers,those staff members,,10,,writting the end-of-year report,0.78,1008,15,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,plural,ungram,incongruent,Melissa,Patrick,,8,,fixing the wiring issues,0.83,806,16,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,singular,gram,,Hasan,Yuki,,20,,sorting the books,0.89,2007,17,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,213,,,0.02,9213,18,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,108,,,0.95,9108,19,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,201,,,0.94,9201,20,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,singular,ungram,incongruent,these drivers,those mechanics,,4,,reparing the truck engine,0.48,405,21,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,203,,,0.78,9203,22,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,plural,gram,,those police officers,those detectives,,3,,investigating the crime scene,0.88,308,23,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,212,,,0.01,9212,24,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,207,,,0.68,9207,25,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,no_alt,plural,ungram,incongruent,those parents,Hank,,24,,taking care of the babies,0.7,2403,26,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,singular,ungram,incongruent,these surgeons,those nurses,,17,,attending to the patients,0.39,1705,27,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,singular,gram,,Jimmy,Carlos,,18,,building the tree house,0.76,1807,28,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,104,,,0.92,9104,29,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,plural,ungram,incongruent,Lydia,Liam,,21,,using the art studio,0.88,2106,30,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,113,,,0.85,9113,31,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,117,,,0.81,9117,32,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,208,,,0.86,9208,33,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,plural,ungram,incongruent,John,Mary,,1,,interviewing the movie star,0.92,106,34,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,plural,gram,,these interior designers,these architects,,13,,designing the building's layout,0.86,1308,35,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,220,,,0.02,9220,36,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,singular,gram,,Zeynab,Emma,,14,,proofreading the manuscripts,0.87,1407,37,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,120,,,0.98,9120,38,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,205,,,0.02,9205,39,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,211,,,0,9211,40,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,119,,,0.96,9119,41,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,115,,,1,9115,42,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,no_alt,plural,ungram,incongruent,those tailors,Thomas,,19,,sewing the dresses,0.78,1903,43,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,singular,ungram,incongruent,those art students,those illustrators,,25,,sketching the concept art,0.83,2505,44,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,217,,,0.01,9217,45,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,210,,,0.03,9210,46,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,singular,ungram,incongruent,those trainers,those atheletes,,23,,working out at the gym,0.17,2305,47,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,114,,,0.98,9114,48,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,112,,,1,9112,49,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,plural,gram,,those astronomers,these photographers,,16,,recording the solar eclipse,0.91,1608,50,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,alt,plural,ungram,incongruent,Krishna,Amir,,12,,analyzing the market trends,0.99,1206,51,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,singular,gram,,William,Jackie,,2,,drafting the important email,0.96,207,52,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_good,,,,,109,,,0.99,9109,53,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,no_alt,plural,ungram,incongruent,those farmers,Andy,,22,,tending to the crops,0.89,2203,54,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
9,condition1,,,filler_bad,,,,,216,,,0.02,9216,55,,[],48,Yes,,3,1,4,Male,english,no,Chrome,Linux,1044,1566,8.64505,
4,condition1,,,,,,,,practice_good,practice_good,,1,,0,0,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,plural,gram,,these stylists,those designers,,9,,creating the fashion collection,0.99,908,1,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,singular,ungram,incongruent,those graduate students,these research assistants,,7,,conducting the experiments,0,705,2,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,plural,ungram,incongruent,David,Joan,,6,,fixing the leaking pipe,0.01,606,3,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,102,,,0.99,9102,4,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,109,,,0.8,9109,5,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,110,,,0.83,9110,6,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,201,,,0,9201,7,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,no_alt,plural,ungram,incongruent,those editors,Zeynab,,14,,proofreading the manuscripts,0.99,1403,8,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,singular,gram,,William,Jackie,,2,,drafting the important email,0.98,207,9,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,202,,,0,9202,10,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,211,,,0,9211,11,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,plural,ungram,incongruent,John,Mary,,1,,interviewing the movie star,0,106,12,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,singular,gram,,Hank,Pedro,,24,,taking care of the babies,0.99,2407,13,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,214,,,0.01,9214,14,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,104,,,0.9,9104,15,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,plural,gram,,these interior designers,these architects,,13,,designing the building's layout,0.95,1308,16,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,213,,,0.01,9213,17,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,no_alt,plural,ungram,incongruent,those mechanics,Hanako,,4,,reparing the truck engine,0.55,403,18,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,119,,,0.83,9119,19,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,215,,,0.02,9215,20,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,103,,,0.75,9103,21,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,singular,ungram,incongruent,those trainers,those atheletes,,23,,working out at the gym,0.01,2305,22,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,216,,,0.01,9216,23,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,116,,,0,9116,24,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,plural,ungram,incongruent,Melissa,Patrick,,8,,fixing the wiring issues,0.03,806,25,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,plural,gram,,those astronomers,these photographers,,16,,recording the solar eclipse,0.94,1608,26,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,107,,,0.89,9107,27,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,singular,ungram,incongruent,these fashion designers,those tailors,,19,,sewing the dresses,0,1905,28,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,105,,,0.87,9105,29,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,no_alt,plural,ungram,incongruent,those painters,Lydia,,21,,using the art studio,0.48,2103,30,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,singular,gram,,Sarah,Matt,,10,,writting the end-of-year report,0.98,1007,31,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,207,,,0.02,9207,32,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,209,,,0,9209,33,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,plural,ungram,incongruent,Krishna,Amir,,12,,analyzing the market trends,0.02,1206,34,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,210,,,0.02,9210,35,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,singular,gram,,Hossein,Elias,,25,,sketching the concept art,0.99,2507,36,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,212,,,0,9212,37,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,plural,gram,,those police officers,those detectives,,3,,investigating the crime scene,0.97,308,38,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,singular,ungram,incongruent,those carpenters,those kids,,18,,building the tree house,0.02,1805,39,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,204,,,0.01,9204,40,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,112,,,0.88,9112,41,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,114,,,0.94,9114,42,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,no_alt,plural,ungram,incongruent,those farmers,Andy,,22,,tending to the crops,0.44,2203,43,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,115,,,0.83,9115,44,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,singular,ungram,incongruent,these paralegals,those lawyers,,15,,handling the legal documents,0,1505,45,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,203,,,0.02,9203,46,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,plural,gram,,these surgeons,those nurses,,17,,attending to the patients,0.96,1708,47,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,no_alt,plural,ungram,incongruent,those children,Lisa,,5,,preparing dinner,0.36,503,48,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,alt,plural,ungram,incongruent,Juan,Antonio,,11,,making the admission decisions,0,1106,49,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,218,,,0,9218,50,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,singular,gram,,Hasan,Yuki,,20,,sorting the books,0.99,2007,51,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,108,,,0.9,9108,52,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_bad,,,,,205,,,0.02,9205,53,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,101,,,0.97,9101,54,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
4,condition1,,,filler_good,,,,,113,,,0.96,9113,55,,[],54,Yes,,4,1,$2,Female,American English,,Safari,Mac,900,1440,7.0351,
6,condition1,,,,,,,,practice_good,practice_good,,0.97,,0,0,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,108,,,0.81,9108,1,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,singular,gram,,Harry,Ahmad,,3,,investigating the crime scene,0.97,307,2,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,singular,ungram,incongruent,those librarians,those volunteers,,20,,sorting the books,0.43,2005,3,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,plural,gram,,those gardeners,those farmers,,22,,tending to the crops,0.4,2208,4,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,219,,,0.02,9219,5,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,204,,,0.03,9204,6,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,207,,,0.02,9207,7,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,110,,,0.79,9110,8,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,104,,,0.9,9104,9,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,plural,ungram,incongruent,Melissa,Patrick,,8,,fixing the wiring issues,0.69,806,10,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,no_alt,singular,ungram,congruent,these research assistants,Fatima,,7,,conducting the experiments,0.58,704,11,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,singular,gram,,Alex,Noah,,16,,recording the solar eclipse,0.8,1607,12,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,220,,,0.01,9220,13,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,120,,,0.98,9120,14,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,plural,gram,,those babysitters,those parents,,24,,taking care of the babies,0.49,2408,15,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,202,,,0.03,9202,16,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,117,,,0.98,9117,17,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,plural,ungram,incongruent,Hossein,Elias,,25,,sketching the concept art,0.63,2506,18,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,singular,ungram,incongruent,those economists,those statisticians,,12,,analyzing the market trends,0.07,1205,19,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,112,,,0.96,9112,20,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,214,,,0.01,9214,21,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,no_alt,singular,ungram,congruent,those boys,John,,1,,interviewing the movie star,0.52,104,22,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,111,,,1,9111,23,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,plural,gram,,these fashion designers,those tailors,,19,,sewing the dresses,0.94,1908,24,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,no_alt,singular,ungram,congruent,those painters,Lydia,,21,,using the art studio,0.56,2104,25,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,singular,ungram,incongruent,those carpenters,those kids,,18,,building the tree house,0.63,1805,26,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,215,,,0.02,9215,27,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,107,,,0.82,9107,28,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,118,,,0.95,9118,29,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,206,,,0.02,9206,30,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,singular,gram,,Brian,Jamaal,,9,,creating the fashion collection,0.58,907,31,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,plural,ungram,incongruent,Bill,Kim,,17,,attending to the patients,0.45,1706,32,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,218,,,0.03,9218,33,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,plural,ungram,incongruent,Zeynab,Emma,,14,,proofreading the manuscripts,0.51,1406,34,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,217,,,0.02,9217,35,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,210,,,0.02,9210,36,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_bad,,,,,209,,,0.01,9209,37,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,no_alt,singular,ungram,congruent,those staff members,Sarah,,10,,writting the end-of-year report,0.34,1004,38,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,plural,gram,,these drivers,those mechanics,,4,,reparing the truck engine,0.73,408,39,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,103,,,0.97,9103,40,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,singular,gram,,Mateo,Lin,,13,,designing the building's layout,0.94,1307,41,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,115,,,0.97,9115,42,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,,,filler_good,,,,,105,,,0.94,9105,43,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
6,condition1,alt,singular,ungram,incongruent,these paralegals,those lawyers,,15,,handling the legal documents,0.34,1505,44,,[],44,Yes,,4,2,.50,Female,English,no,Chrome,Windows,1080,1920,7.052316666666667,
